track_id,song,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,party
0NJp8GyCOWnQh71xKSPfuV,Freaky,0.00202,0.966,0.563,0,0.105,-5.764,0.0618,0.363,104.991,1
5CPXR6lDTvngxtmMZxnWmC,Pull Me Under,0.000579,0.532,0.941,0.0527,0.15,-9.025,0.0465,0.278,102.198,0
5aFXrPbaKI4uXu6Gx8GWd7,Every Single Time,0.0142,0.844,0.706,0.141,0.0336,-5.184,0.0802,0.643,124.017,1
7yfi8B8opXjnRh4VZnOkz9,Cool,0.00873,0.683,0.598,0,0.156,-5.487,0.0423,0.62,78.969,1
0MSO8zh09EAFtZz1E9jOEh,Bae,0.0477,0.79,0.596,7.57e-06,0.128,-5.084,0.353,0.336,202.2,1
1ghvzmzpx2nnrbx7wtpMgo,Cyber Sex,0.318,0.917,0.657,3.62e-06,0.0754,-5.716,0.0921,0.818,131.03,1
2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,0.019,0.772,0.685,8.96e-05,0.131,-6.849,0.0696,0.501,130.033,1
0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap,0.24,0.743,0.571,0,0.291,-6.054,0.145,0.495,119.054,1
7rWLqeQJabrK7FbY8X0TyI,"Suburban, Pt. 2",0.281,0.83,0.574,0,0.124,-6.892,0.701,0.538,143.892,1
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),0.018,0.724,0.491,1.29e-05,0.0887,-6.024,0.0296,0.383,105.046,1
5yzTMBpElOOx4lOsxtObLw,She Think,0.216,0.874,0.714,3.05e-06,0.124,-5.558,0.099,0.746,149.986,1
3R8lr1Y1kPgXEbnXkcMMlT,Call On Me - Ryan Riback Remix,0.136,0.691,0.821,0.000115,0.092,-4.527,0.0401,0.759,104.961,1
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),0.0104,0.588,0.67,3.33e-06,0.338,-6.439,0.0473,0.505,118.159,1
