track_id,song,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,party
5kyoO3twc7TSPA4uHCIAv7,Still Not Butter,0.00394,0.751,0.857,0.428,0.0766,-3.704,0.0947,0.391,112.036,1
6exN5SiAFfOI4DyRPZuUWh,Chasing Tail (Madnap Remix),0.112,0.574,0.723,1.5e-05,0.119,-4.963,0.0384,0.189,79.863,1
4q9MjlSafAR2M3SAkpFjFs,Visionaries (feat. Novet),0.0095,0.659,0.694,7.99e-05,0.101,-3.249,0.217,0.401,89.996,1
39glqzRVRAy4vq3PqeTGb8,Love Is Gone,0.0589,0.452,0.465,0.000524,0.095,-10.006,0.0344,0.0832,149.586,1
7dsImih2L25fa6qjNphBI7,Turn off the Lights,0.0467,0.824,0.745,3.29e-05,0.198,-5.49,0.0755,0.888,125.013,1
41L3O37CECZt3N7ziG2z7l,Yummy,0.366,0.687,0.514,0,0.116,-6.612,0.0897,0.494,145.921,1
6tsOcBnaKgzK22yEiqRh8P,MONOPOLY (with Victoria Monét),0.704,0.892,0.507,3.14e-05,0.109,-8.282,0.378,0.695,143.96,1
5jLUKFlEJzOf6b6PCaohFI,I Want You Back,0.675,0.843,0.411,0,0.179,-11.46,0.42,0.515,94.999,1
2ZlCGeK30BLRNSPC832pNZ,Forever (feat. Post Malone & Clever),0.538,0.825,0.483,1.48e-05,0.204,-5.746,0.08,0.892,139.98,1
3fVIFpU3VdSEoR82DaYe79,Hey Julie! (feat. Lil Yachty),0.0363,0.803,0.499,3.46e-06,0.129,-5.932,0.306,0.749,161.042,1
4D7ERaKgv8NAeck8RzUtRz,Younger,0.286,0.784,0.845,1.59e-05,0.074,-2.793,0.0596,0.888,105.981,1
3faZ2pjQRByXR9UWWPV9vr,Chi Chi (feat. Chris Brown) - Croatia Squad Remix,0.0106,0.743,0.93,1.52e-05,0.111,-3.821,0.0766,0.562,122.022,1
0Z1nbG2KOuRKntstSAkSox,FeRRis WhEEL (feat. Trippie Redd),0.0835,0.807,0.602,0,0.151,-5.005,0.274,0.252,95.031,1
4pkZ5gasUzIcPHx6v7pmes,Hotel (feat. Chris Brown),0.00497,0.78,0.581,0,0.215,-6.996,0.17,0.693,102.87,1
2YzhSj3vzAC6UDpFEwTMLF,Freak Me (feat. Tekno),0.324,0.691,0.716,5.69e-06,0.0788,-5.683,0.174,0.441,104.696,1
0BnTBAGmr9FtYwkZrwKhwS,Just Us (feat. SZA),0.135,0.639,0.859,0,0.129,-2.758,0.147,0.566,93.132,1
141P7NlXMEOGbaJIrvGqvi,"Show Me (feat. Trey Songz, Juicy J, 2 Chainz & Chris Brown) - Remix",0.0224,0.787,0.485,0,0.246,-8.299,0.114,0.537,97.987,1
6VYXuUz1nYMap8gtqeIrQB,I Think I Luv Her,0.000456,0.902,0.608,0,0.0621,-6.238,0.27,0.836,84.001,1
6Vdyu21iT8qScU1haSjWUU,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",0.0163,0.76,0.755,2.95e-06,0.0909,-4.735,0.19,0.517,101.993,1
4b4dJE88qfJ8nRGe0dkCG0,Tootsies (feat. Lil Baby),0.00689,0.84,0.589,0,0.137,-6.816,0.0851,0.216,133.028,1
2HsSzwrvvgiYSCdsYLiJWB,Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly),0.237,0.779,0.705,0,0.0899,-6.383,0.051,0.451,122.996,1
04huldANUuFNnM9tI3TDHP,Right Now,0.154,0.74,0.533,0,0.107,-4.297,0.07,0.571,95.902,1
0bJQ2EJndGgy6gN63wSHty,Moonwalk,0.411,0.706,0.48,0,0.103,-10.421,0.298,0.682,75.05,1
2ZlCGeK30BLRNSPC832pNZ,Forever (feat. Post Malone & Clever),0.538,0.825,0.483,1.48e-05,0.204,-5.746,0.08,0.892,139.98,1
58jecLK0epwMLr9cy5vFUy,Hold You Tonight (with Chris Lane),0.102,0.467,0.795,0,0.264,-3.6,0.0687,0.472,163.837,1
463PQggkmk5tTw8ug0ahOX,The Other Side (from Trolls World Tour),0.00277,0.761,0.607,0,0.132,-6.274,0.0964,0.71,105.979,1
1uxP6Vw86pAvlnuLUSWLll,Sims - Miquela Remix,0.675,0.639,0.39,0,0.0687,-8.915,0.232,0.586,99.733,1
0hgMdo7KaYJwGGmigSrF4b,Reasons,0.172,0.75,0.843,0,0.186,-4.282,0.2,0.885,149.023,1
4h8Pmw3RELdsanPjssyJoB,Push My Luck,0.293,0.563,0.645,0,0.202,-6.422,0.0428,0.523,89.976,1
1ZPWWSwCkxKfqdp4H0RFCo,ROXANNE,0.0522,0.621,0.601,0,0.46,-5.616,0.148,0.457,116.735,1
4ZT9FnbFu1PaBfV3itxiqT,I,0.627,0.649,0.453,0,0.116,-7.28,0.085,0.431,99.183,1
7M2tXmeS15NAzEn7ABFeBg,Homicide (feat. Eminem),0.137,0.694,0.759,0,0.167,-5.667,0.398,0.77,140.055,1
2tDrlnQWiCDis4H8RT0W2h,YES! (feat. Rich The Kid & K CAMP),0.0318,0.758,0.666,0.00405,0.33,-8.086,0.14,0.699,162.083,1
59IUUAdjVbmq80Nkc3Q9Dx,Falling (blackbear Remix),0.121,0.803,0.485,0,0.092,-6.491,0.0365,0.422,127.01,1
3Q3myFA7q4Op95DOpHplaY,do re mi,0.00522,0.745,0.593,5.25e-06,0.123,-6.35,0.0526,0.17,111.002,1
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),0.018,0.724,0.491,1.29e-05,0.0887,-6.024,0.0296,0.383,105.046,1
7j2jFc1LlQLNPRwbjrgXuv,No Good,0.161,0.684,0.773,0,0.124,-4.589,0.0405,0.689,119.99,1
